Meal,Restaurant,Price,Rating,Latitude,Longitude,Full Address
Cheeeze Pleeeze Hamburger,Eddie Rocket's,12.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Cheeeze Pleeeze Hamburger,Eddie Rocket's,12.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Cheeeze Pleeeze Hamburger,Eddie Rocket's,12.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Southern Fried CBC Burger,Eddie Rocket's,14.25,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Southern Fried CBC Burger,Eddie Rocket's,14.25,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Southern Fried CBC Burger,Eddie Rocket's,14.25,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Southern Fried CBC Burger,Eddie Rocket's,14.25,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Southern Fried CBC Burger,Eddie Rocket's,14.25,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Southern Fried CBC Burger,Eddie Rocket's,14.25,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Jalapeno Popper Burger,Eddie Rocket's,12.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Jalapeno Popper Burger,Eddie Rocket's,12.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Jalapeno Popper Burger,Eddie Rocket's,12.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Jalapeno Popper Burger,Eddie Rocket's,12.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Jalapeno Popper Burger,Eddie Rocket's,12.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Jalapeno Popper Burger,Eddie Rocket's,12.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
The Imposter Veggie Burger,Eddie Rocket's,13.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
The Imposter Veggie Burger,Eddie Rocket's,13.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
The Imposter Veggie Burger,Eddie Rocket's,13.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
The Imposter Veggie Burger,Eddie Rocket's,13.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
The Imposter Veggie Burger,Eddie Rocket's,13.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
The Imposter Veggie Burger,Eddie Rocket's,13.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Amazing Avocado Burger,Eddie Rocket's,13.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Amazing Avocado Burger,Eddie Rocket's,13.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Amazing Avocado Burger,Eddie Rocket's,13.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Amazing Avocado Burger,Eddie Rocket's,13.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Amazing Avocado Burger,Eddie Rocket's,13.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Amazing Avocado Burger,Eddie Rocket's,13.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Smokestack Burger,Eddie Rocket's,13.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Smokestack Burger,Eddie Rocket's,13.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Smokestack Burger,Eddie Rocket's,13.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Smokestack Burger,Eddie Rocket's,13.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Smokestack Burger,Eddie Rocket's,13.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Smokestack Burger,Eddie Rocket's,13.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
The Classic Burger,Eddie Rocket's,11.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
The Classic Burger,Eddie Rocket's,11.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
The Classic Burger,Eddie Rocket's,11.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
The Classic Burger,Eddie Rocket's,11.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
The Classic Burger,Eddie Rocket's,11.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
The Classic Burger,Eddie Rocket's,11.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
The M50 Burger,Eddie Rocket's,14.25,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
The M50 Burger,Eddie Rocket's,14.25,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
The M50 Burger,Eddie Rocket's,14.25,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
The M50 Burger,Eddie Rocket's,14.25,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
The M50 Burger,Eddie Rocket's,14.25,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
The M50 Burger,Eddie Rocket's,14.25,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Chicken Fillet Burger,Eddie Rocket's,12.45,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Chicken Fillet Burger,Eddie Rocket's,12.45,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Chicken Fillet Burger,Eddie Rocket's,12.45,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Chicken Fillet Burger,Eddie Rocket's,12.45,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Chicken Fillet Burger,Eddie Rocket's,12.45,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Chicken Fillet Burger,Eddie Rocket's,12.45,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Beyond Truffle Veggie Burger,Eddie Rocket's,14.25,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Beyond Truffle Veggie Burger,Eddie Rocket's,14.25,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Beyond Truffle Veggie Burger,Eddie Rocket's,14.25,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Beyond Truffle Veggie Burger,Eddie Rocket's,14.25,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Beyond Truffle Veggie Burger,Eddie Rocket's,14.25,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Beyond Truffle Veggie Burger,Eddie Rocket's,14.25,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
"""NEW"" Supernova Burger",Eddie Rocket's,13.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
"""NEW"" Supernova Burger",Eddie Rocket's,13.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
"""NEW"" Supernova Burger",Eddie Rocket's,13.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
"""NEW"" Supernova Burger",Eddie Rocket's,13.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
"""NEW"" Supernova Burger",Eddie Rocket's,13.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
"""NEW"" Supernova Burger",Eddie Rocket's,13.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
"""NEW"" Manhattan Project Burger",Eddie Rocket's,13.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
"""NEW"" Manhattan Project Burger",Eddie Rocket's,13.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
"""NEW"" Manhattan Project Burger",Eddie Rocket's,13.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
"""NEW"" Manhattan Project Burger",Eddie Rocket's,13.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
"""NEW"" Manhattan Project Burger",Eddie Rocket's,13.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
"""NEW"" Manhattan Project Burger",Eddie Rocket's,13.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Buffalo Chicken Burger,Eddie Rocket's,13.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Buffalo Chicken Burger,Eddie Rocket's,13.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Buffalo Chicken Burger,Eddie Rocket's,13.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Buffalo Chicken Burger,Eddie Rocket's,13.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Buffalo Chicken Burger,Eddie Rocket's,13.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Buffalo Chicken Burger,Eddie Rocket's,13.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Foot-Long House Dog Hotdog,Eddie Rocket's,11.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Foot-Long House Dog Hotdog,Eddie Rocket's,11.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Foot-Long House Dog Hotdog,Eddie Rocket's,11.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Foot-Long House Dog Hotdog,Eddie Rocket's,11.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Foot-Long House Dog Hotdog,Eddie Rocket's,11.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Foot-Long House Dog Hotdog,Eddie Rocket's,11.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Foot-Long Bacon Big Boy Hotdog,Eddie Rocket's,12.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Foot-Long Bacon Big Boy Hotdog,Eddie Rocket's,12.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Foot-Long Bacon Big Boy Hotdog,Eddie Rocket's,12.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Foot-Long Bacon Big Boy Hotdog,Eddie Rocket's,12.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Foot-Long Bacon Big Boy Hotdog,Eddie Rocket's,12.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Foot-Long Bacon Big Boy Hotdog,Eddie Rocket's,12.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Regular Fries,Eddie Rocket's,5.95,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Regular Fries,Eddie Rocket's,5.95,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Regular Fries,Eddie Rocket's,5.95,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Regular Fries,Eddie Rocket's,5.95,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Regular Fries,Eddie Rocket's,5.95,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Regular Fries,Eddie Rocket's,5.95,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Bacon & Cheese Fries,Eddie Rocket's,7.5,3.2,53.3412299,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Bacon & Cheese Fries,Eddie Rocket's,7.5,2.4,53.3443203,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Bacon & Cheese Fries,Eddie Rocket's,7.5,3.2,53.3478039,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Bacon & Cheese Fries,Eddie Rocket's,7.5,3.2,53.3366276,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Bacon & Cheese Fries,Eddie Rocket's,7.5,,53.3502932,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Bacon & Cheese Fries,Eddie Rocket's,7.5,,53.3482472,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Garlic & Cheese Fries,Eddie Rocket's,7.25,3.2,53.34123,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Garlic & Cheese Fries,Eddie Rocket's,7.25,2.4,53.34432,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Garlic & Cheese Fries,Eddie Rocket's,7.25,3.2,53.3478,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Garlic & Cheese Fries,Eddie Rocket's,7.25,3.2,53.33663,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Garlic & Cheese Fries,Eddie Rocket's,7.25,,53.35029,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Garlic & Cheese Fries,Eddie Rocket's,7.25,,53.34825,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Chilli Cheese Fries,Eddie Rocket's,7.75,3.2,53.34123,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Chilli Cheese Fries,Eddie Rocket's,7.75,2.4,53.34432,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Chilli Cheese Fries,Eddie Rocket's,7.75,3.2,53.3478,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Chilli Cheese Fries,Eddie Rocket's,7.75,3.2,53.33663,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Chilli Cheese Fries,Eddie Rocket's,7.75,,53.35029,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Chilli Cheese Fries,Eddie Rocket's,7.75,,53.34825,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Cheese Fries,Eddie Rocket's,7.25,3.2,53.34123,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Cheese Fries,Eddie Rocket's,7.25,2.4,53.34432,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Cheese Fries,Eddie Rocket's,7.25,3.2,53.3478,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Cheese Fries,Eddie Rocket's,7.25,3.2,53.33663,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Cheese Fries,Eddie Rocket's,7.25,,53.35029,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Cheese Fries,Eddie Rocket's,7.25,,53.34825,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Garlic Fries,Eddie Rocket's,6.95,3.2,53.34123,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Garlic Fries,Eddie Rocket's,6.95,2.4,53.34432,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Garlic Fries,Eddie Rocket's,6.95,3.2,53.3478,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Garlic Fries,Eddie Rocket's,6.95,3.2,53.33663,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Garlic Fries,Eddie Rocket's,6.95,,53.35029,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Garlic Fries,Eddie Rocket's,6.95,,53.34825,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
Waffle Fries,Eddie Rocket's,6.25,3.2,53.34123,-6.2596596,"7 Anne St S, Centre, Dublin, D02 W020"
Waffle Fries,Eddie Rocket's,6.25,2.4,53.34432,-6.2666005,"77 Dame St, Centre, Dublin, D02 RK60"
Waffle Fries,Eddie Rocket's,6.25,3.2,53.3478,-6.2597912,"52 Lower O'Connell Street Lower, Upper, Dublin, D01 C2P1"
Waffle Fries,Eddie Rocket's,6.25,3.2,53.33663,-6.2653344,"19 Wexford St, Centre, Dublin, D02 HP97"
Waffle Fries,Eddie Rocket's,6.25,,53.35029,-6.2673601,"198-200 Parnell St, Centre, Dublin, D01 H5K6"
Waffle Fries,Eddie Rocket's,6.25,,53.34825,-6.2656043,"Food Court Outlet 6, Upper First Floor, Jervis Shopping Centre, Jervis St, Dublin 1, D01 F2V0"
A Good Smash Burger,Born for Burgers,11.95,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Dubl'in It Up! Burger,Born for Burgers,13.95,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Beast From The East Burger,Born for Burgers,13.45,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Tha Checkin Burger,Born for Burgers,12.95,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
The 'Oul Cheese Burger,Born for Burgers,11.95,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Triple Smasher Burger,Born for Burgers,13.95,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Eggin Bacon Burger,Born for Burgers,13.45,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Hand Cut Fries,Born for Burgers,4.75,4.2,53.3440308,-6.2650651,"Center, 17 Dame St, Dublin 2, D02 FF66"
Handsome Burger,Handsome Burger,10.5,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
The B.O.B. Burger,Handsome Burger,12.5,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
The Smokester Burger,Handsome Burger,12,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
The Smash Patty Burger,Handsome Burger,8,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
The Handsome Roast Burger,Handsome Burger,11.5,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
Straight Shooter Burger,Handsome Burger,12,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
The Grilled Chick Burger,Handsome Burger,11,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
Honey I'm Home Burger,Handsome Burger,11,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
Bad N' Bhaji Burger,Handsome Burger,7.5,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
The Beyond Burger,Handsome Burger,11.5,4.6,53.3411607,-6.2628223,"2 Chatham Row, Dublin 2, D02 V820"
OG Burger,Mad Egg,14,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
Nashville Hot Chick Burger,Mad Egg,14.95,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
Wild Thing Burger,Mad Egg,14.95,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
Honey Baby Burger,Mad Egg,14.95,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
GOAT Burger,Mad Egg,14.95,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
Heartbreaker Burger,Mad Egg,14.5,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
Side Chick Burger,Mad Egg,14,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
DIY Cheesecake,Mad Egg,8.95,4.7,53.3472818,-6.2654873,"Jervis House, 6 Millennium Walkway, North City, Dublin, D01 V2C4"
Dash Double Smash Burger,Dash Burger,9.95,4.5,53.3467723,-6.2683184,"159 Capel St, North City, Dublin, D01 FK50"
Bacon Jam Double Smash Burger,Dash Burger,12,4.5,53.3467723,-6.2683184,"159 Capel St, North City, Dublin, D01 FK50"
Bacon Double Smash Burger,Dash Burger,12,4.5,53.3467723,-6.2683184,"159 Capel St, North City, Dublin, D01 FK50"
Chipotle Double Smash Burger,Dash Burger,10.95,4.5,53.3467723,-6.2683184,"159 Capel St, North City, Dublin, D01 FK50"
Triple Smash Burger,Dash Burger,12,4.5,53.3467723,-6.2683184,"159 Capel St, North City, Dublin, D01 FK50"
Kids Cheeseburger and Fries,Dash Burger,8.5,4.5,53.3467723,-6.2683184,"159 Capel St, North City, Dublin, D01 FK50"
Malabar Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Murgh Methi Malai Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Butter Chicken Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Chicken Kadhai - Indian Style Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Chicken Korma Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Chicken Chettinad Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Chicken Jalfrezi Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Chicken Tikka Masala Chicken Curry,Konkan,21.9,4.4,53.2891085,-6.2430317,"Near Dundrum Crossroads, Dundrum Garda Station, 1 Kilmacud Rd Upper, Opp, Dublin 14, D14 X3F6"
Andhra Chicken Curry,Andhra Bhavan,22.99,4.7,53.34994,-6.2569995,"5 Marlborough Street, North City, Dublin 1, D01 A2X6"
Kadai Chicken Curry,Andhra Bhavan,22.99,4.7,53.34994,-6.2569995,"5 Marlborough Street, North City, Dublin 1, D01 A2X6"
Methi Chicken Chicken Curry,Andhra Bhavan,22.99,4.7,53.34994,-6.2569995,"5 Marlborough Street, North City, Dublin 1, D01 A2X6"
Butter Chicken Chicken Curry,Andhra Bhavan,22.99,4.7,53.34994,-6.2569995,"5 Marlborough Street, North City, Dublin 1, D01 A2X6"
Chicken Tikka Masala Chicken Curry,Andhra Bhavan,22.99,4.7,53.34994,-6.2569995,"5 Marlborough Street, North City, Dublin 1, D01 A2X6"
DPC Pizza,Dublin Pizza Company,15.5,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Margherita  Pizza,Dublin Pizza Company,13,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Bufala  Pizza,Dublin Pizza Company,17,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Bianca Pizza,Dublin Pizza Company,15,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Four Cheese Pizza,Dublin Pizza Company,15,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Vegan Melanzana Pizza,Dublin Pizza Company,15,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Lucifero Pizza,Dublin Pizza Company,16.5,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Marinara Pizza,Dublin Pizza Company,12,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Montanara Pizza,Dublin Pizza Company,16.5,4.5,53.3389348,-6.2657567,"32 Aungier St, Dublin Southside, Dublin 2, D02 H248"
Nduja Pizza,PI Pizzas,16.5,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Chorizo Pizza,PI Pizzas,16.25,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Mushroom Pizza,PI Pizzas,15.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Pork & Pineapple Pizza,PI Pizzas,15.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
Smoked Prosciutto & Onion Pizza,PI Pizzas,15.95,4.6,53.345618,-6.2642834,"23 Essex St E, Temple Bar, Dublin, D02 WP71"
